"","Block_Name","X","Year","Marks1","Marks2","Marks3","Marks4","Marks5","Marks6","Total","Dist_Name","Rural_Urban","No_of_Working_Days","No_of_Acad_Inspection","School_Dev_Grant_Recd","School_Dev_Grant_Expnd","TLM_Grant_Recd","TLM_Grant_Expnd","Tot_Clrooms","Toilet_Girls","Electricity","Library","PlayGround","Male_Tch","Female_Tch","Graduate_Teachers","Tch_with_Prof_Qual","Days_involved_in_non_tch_assgn","Teachers_involved_in_non_tch_assgn","Public","Split","Households","TotPop","Pop0.6","Literates","TotWPop","SCST","District","Yr2005","Yr2006","Yr2007","Yr2008","Yr2009","Yr2010","Yr2011","Yr2012","Yr2013","SchoolperPop2005","SchoolperPop2006","SchoolperPop2007","SchoolperPop2008","SchoolperPop2009","SchoolperPop2010","SchoolperPop2011","SchoolperPop2012","SchoolperPop2013"
"39","GUBBI",376,2013,84.24242424,NA,53.98484848,47.13636364,48.63636364,61.25757576,343.030303,"TUMKUR",0.96037296,0,0.508158508,8453.454545,8198.181818,1289.044289,1273.892774,3.631701632,0.997668998,0.988344988,0.990675991,0.459207459,1.44988345,1.769230769,0.433566434,3.214452214,0.20979021,0.037296037,0.955710956,0,59182,244072,23872,161985,132510,59289,"TUMKUR",437,437,446,452,450,436,490,431,429,1.79045527549248,1.79045527549248,1.82732964043397,1.85191255039497,1.84371824707463,1.78635812383231,2.00760431348127,1.76587236553148,1.75767806221115
"40","GUDIBANDA",385,2013,77.53846154,NA,53.23076923,46.84615385,53.53846154,62,339.6923077,"CHIKKABALLAPURA",0.890756303,1.890756303,0.882352941,6295.991597,5820.084034,1032.722689,961.4285714,3.596638655,1,1,1,0.495798319,1.579831933,1.25210084,0.991596639,2.588235294,0.680672269,0.067226891,0.915966387,1,10721,46391,4674,26477,26806,19280,"CHIKKABALLAPURA",111,108,110,112,115,116,129,117,119,2.3927054816667,2.32803776594598,2.37114957642646,2.41426138690694,2.47892910262766,2.50048500786791,2.78071177599103,2.52204091310815,2.56515272358863
"41","GUNDULPET",394,2013,75.63636364,NA,55.02272727,40.86363636,44.40909091,57.68181818,318.8863636,"CHAMARAJANAGARA",0.896226415,0,0.891509434,8965.872642,7842.476415,1860.801887,1533.443396,5.056603774,1,0.95754717,0.995283019,0.518867925,2.33490566,1.575471698,1.183962264,3.891509434,0,0,0.919811321,0,48090,194965,17653,101690,99109,61467,"CHAMARAJANAGARA",273,200,209,210,213,215,257,212,212,1.40025132716129,1.02582514810351,1.07198727976816,1.07711640550868,1.09250378273023,1.10276203421127,1.318185315313,1.08737465698972,1.08737465698972
"42","H.D.KOTE",403,2013,74.20754717,NA,50.18867925,36.73584906,40.26415094,52.45283019,296.8867925,"MYSORE",0.941011236,0,1.671348315,8726.401685,7992.522472,1581.367978,1466.199438,4.300561798,0.997191011,0.952247191,0.97752809,0.542134831,1.856741573,1.654494382,0.921348315,3.387640449,0.070224719,0.014044944,0.918539326,0,55430,237968,26759,132382,124081,124473,"MYSORE",348,353,350,351,360,364,412,357,356,1.46238149667182,1.48339272507228,1.470785988032,1.4749882337121,1.51280844483292,1.52961742755328,1.73132522019767,1.50020170779264,1.49599946211255
"43","HADAGALI",412,2013,78.41860465,NA,54.23255814,47.79069767,51.86046512,64.44186047,346.6511628,"BELLARY",0.85492228,0,1.430051813,14270.34715,12966.70984,2311.010363,2135.518135,6.243523316,1,0.968911917,0.92746114,0.559585492,3.865284974,2.005181347,1.85492228,5.704663212,0.010362694,0.005181347,0.81865285,0,33008,167252,22408,101708,84815,62842,"BELLARY",166,174,180,181,181,192,232,193,193,0.992514289814173,1.04034630378112,1.07622031425633,1.0821993160022,1.0821993160022,1.14796833520675,1.38712840504149,1.15394733695262,1.15394733695262
"44","HAGARIBOMMANAHALLI",421,2013,70.54347826,NA,51.69565217,45.2826087,47.89130435,57.91304348,318.8913043,"BELLARY",1,0,0.941860465,10938.95349,9621.860465,2130.813953,2061.046512,6.540697674,1,0.976744186,0.941860465,0.552325581,3.540697674,1.860465116,2.319767442,5.348837209,0.029069767,0.011627907,0.813953488,0,36616,188238,26383,112925,94862,71433,"BELLARY",148,158,156,161,162,168,216,174,172,0.786238697818719,0.839362934157821,0.828738086890001,0.855300205059552,0.860612628693463,0.892487170496924,1.14748350492462,0.924361712300386,0.913736865032565
"45","HALIYAL",425,2013,79.82857143,NA,68.85714286,47.42857143,51.08571429,60.94285714,358.2285714,"UTTARA KANNADA SIRSI",0.754098361,0,0.601092896,7327.868852,6999.284153,705.1912568,672.4043716,4.81420765,1,0.978142077,1,0.633879781,1.366120219,2.677595628,1.546448087,3.989071038,0,0,0.945355191,0,20124,95119,13113,57822,47205,12391,"UTTARA KANNADA SIRSI",176,178,181,183,180,184,216,183,183,1.85031381742869,1.87134011080857,1.90287955087837,1.92390584425824,1.89236640418844,1.93441899094818,2.27083968502613,1.92390584425824,1.92390584425824
"46","HANAGAL",434,2013,83.58928571,NA,55.16071429,41.98214286,45.82142857,60.625,332.3035714,"HAVERI",0.931818182,0,0.996212121,11923.86364,11279.81061,1831.439394,1657.19697,5.265151515,1,1,0.981060606,0.704545455,2.814393939,2.181818182,1.090909091,4.681818182,0.098484848,0.041666667,0.890151515,0,47652,232296,29292,156397,106079,57249,"HAVERI",238,246,247,257,260,263,315,265,264,1.02455487825877,1.05899369769604,1.0632985501257,1.10634707442229,1.11926163171126,1.13217618900024,1.35602851534249,1.14078589385956,1.1364810414299
"47","HARAPANAHALLI",443,2013,78.81818182,NA,57.23636364,46.90909091,51.69090909,63.74545455,348.3636364,"DAVANAGERE",0.883435583,0,0.662576687,7479.754601,7363.190184,1880.368098,1904.907975,5.217791411,1,0.917177914,0.981595092,0.509202454,2.59202454,2.003067485,1.064417178,4.59202454,0.021472393,0.012269939,0.871165644,0,49547,254964,33438,149325,133070,112915,"DAVANAGERE",298,303,310,311,315,318,377,321,326,1.16879245697432,1.18840306866852,1.2158579250404,1.21978004737924,1.2354685367346,1.24723490375112,1.47864012174268,1.25900127076764,1.27861188246184
"48","HARIHARA",452,2013,74.58181818,NA,54.98181818,43.16363636,46.45454545,56.52727273,323.6363636,"DAVANAGERE",0.787735849,0,0.688679245,7490.471698,7700.165094,2143.679245,2115.377358,6.462264151,1,0.962264151,0.995283019,0.674528302,2.646226415,3.79245283,1.174528302,6.41509434,0,0,0.773584906,0,36056,176723,19542,114136,77903,42926,"DAVANAGERE",207,206,207,205,206,208,262,210,212,1.1713246153585,1.16566604233744,1.1713246153585,1.16000746931639,1.16566604233744,1.17698318837955,1.48254613151655,1.18830033442167,1.19961748046378
"49","HASSAN",461,2013,76.99056604,NA,54.66981132,45.08490566,45.81132075,52.6509434,325.8490566,"HASSAN",0.794230769,0,1.584615385,6857.423077,6712.065385,1252.307692,1292.307692,4.511538462,0.998076923,1,0.996153846,0.526923077,1.292307692,2.978846154,1.678846154,4.253846154,0.057692308,0.001923077,0.832692308,0,65630,262730,23222,182509,131906,44870,"HASSAN",536,554,549,546,537,545,646,521,520,2.04011723061698,2.10862863015263,2.08959768583717,2.0781791192479,2.04392341948007,2.07437293038481,2.45879800555704,1.98302439767061,1.97921820880752
"50","HAVERI",470,2013,80.8,NA,58.01666667,44.51666667,49.7,64.86666667,348.95,"HAVERI",0.786956522,0,0.726086957,8280.721739,7286.586957,1926.086957,1790,6.408695652,1,1,0.926086957,0.617391304,3.039130435,3.282608696,1.043478261,6.17826087,0.226086957,0.07826087,0.760869565,0,43966,213260,26929,135260,102315,50220,"HAVERI",183,188,196,196,211,215,280,227,230,0.85810747444434,0.881553033855388,0.919065928913064,0.919065928913064,0.989402607146207,1.00815905467504,1.31295132701866,1.06442839726156,1.07849573290819
"51","HIREKERUR",479,2013,85.07142857,NA,60.67142857,48.57142857,53.67142857,67.18571429,370.0571429,"HAVERI",0.916317992,0,0.979079498,8755.439331,8968.870293,2163.598326,2044.979079,5.347280335,1,1,0.987447699,0.631799163,3.384937238,2.30125523,0.569037657,5.543933054,0,0,0.89958159,0,45918,211924,23610,151983,107017,51976,"HAVERI",205,217,225,232,234,243,299,238,239,0.967327910005474,1.02395198278628,1.06170136464015,1.09473207376229,1.10416941922576,1.14663747381137,1.41088314678847,1.1230441101527,1.12776278288443
"52","HIRIYUR",488,2013,71.5,NA,50.54285714,41.82857143,46.9,57.75714286,314.4285714,"CHITRADURGA",0.943850267,0,1.36631016,9085.417112,8417.197861,1583.885027,1502.44385,3.887700535,0.99197861,1.053475936,1.058823529,0.703208556,2.104278075,2.088235294,0.542780749,4.173796791,0.010695187,0.005347594,0.917112299,0,51015,229717,24867,146485,124110,84743,"CHITRADURGA",325,325,336,367,370,368,432,371,374,1.41478427804647,1.41478427804647,1.46266928438035,1.59761793859401,1.61067748577598,1.601971120988,1.8805747942033,1.61503066816997,1.62809021535193
"53","HOLALKERE",497,2013,76.25531915,NA,54.34042553,47.5106383,55.42553191,66.5106383,349.0212766,"CHITRADURGA",0.922794118,0,0.863970588,8563.235294,8015.856618,1572.977941,1523.198529,4.393382353,1,1,0.996323529,0.551470588,2.452205882,1.772058824,0.595588235,4.213235294,0.022058824,0.011029412,0.904411765,0,42324,191477,19609,128391,109433,78338,"CHITRADURGA",259,256,259,267,268,271,314,272,272,1.35264287616789,1.33697519806556,1.35264287616789,1.39442335110744,1.39964591047489,1.41531358857722,1.63988364137729,1.42053614794466,1.42053614794466
"54","HONNALI",506,2013,75.83333333,NA,52.64814815,42.64814815,44.85185185,55.7962963,318.1666667,"DAVANAGERE",0.923387097,0,1.387096774,8127.560484,7873.237903,1997.983871,2064.516129,5.221774194,1,0.971774194,0.991935484,0.584677419,2.850806452,1.915322581,0.596774194,4.725806452,0.100806452,0.012096774,0.891129032,0,46699,215278,22533,144641,102668,66908,"DAVANAGERE",234,245,249,250,250,249,301,245,248,1.08696661990542,1.13806334135397,1.15664396733526,1.16128912383058,1.16128912383058,1.15664396733526,1.39819210509202,1.13806334135397,1.15199881083994
"55","HONNAVAR",515,2013,83.83333333,NA,65.86111111,50.52777778,50.94444444,59.5,362.75,"UTTARA KANNADA",0.933993399,0,0.9669967,8108.910891,7791.613861,1449.676568,1446.376238,3.858085809,0.99669967,1,0.99339934,0.828382838,1.306930693,2.151815182,0.818481848,3.452145215,0,0,0.937293729,0,33327,147155,14106,110449,61969,7397,"UTTARA KANNADA",298,300,299,303,304,305,329,302,303,2.02507560055724,2.03866671197037,2.0318711562638,2.05905337909007,2.06584893479664,2.07264449050321,2.23573782746084,2.05225782338351,2.05905337909007
"56","HOSAKOTE",533,2013,77.05454545,NA,56.07272727,42,42.89090909,49.09090909,322.1818182,"BANGALORE RURAL",1.023738872,0,0.504451039,7258.160237,7047.136499,1403.709199,1361.869436,4.916913947,1,0.976261128,0.958456973,0.50148368,1.510385757,3.136498516,2,4.456973294,3.225519288,0.12462908,0.804154303,1,46980,213838,24203,143733,97751,60121,"BANGALORE RURAL",320,307,310,314,320,319,349,324,337,1.49645993696163,1.43566625202256,1.44969556393157,1.46840131314359,1.49645993696163,1.49178349965862,1.63207661874877,1.51516568617365,1.57595937111271
"57","HOSANAGAR",542,2013,89.29411765,NA,62.44117647,46.67647059,47.61764706,58.29411765,352.4117647,"SHIMOGA",0.991803279,0,1.450819672,8217.397541,7757.610656,1261.081967,1209.852459,3.68852459,1,0.979508197,0.987704918,0.639344262,1.413934426,1.37704918,0.606557377,2.762295082,0,0,0.93442623,0,25917,112381,11100,80318,54100,11690,"SHIMOGA",242,241,246,245,245,250,279,250,244,2.15338891805554,2.14449061674126,2.18898212331266,2.18008382199838,2.18008382199838,2.22457532856978,2.48262606668387,2.22457532856978,2.1711855206841
"58","HOSPET",551,2013,69,NA,56.025,49.825,47.075,54.3,330.7125,"BELLARY",0.429467085,0,1.178683386,10158.53918,8438.012539,1971.959248,1864.890282,6.717868339,1,0.978056426,0.968652038,0.617554859,2.65830721,4.021943574,2.940438871,6.056426332,0.332288401,0.275862069,0.68338558,0,36564,188965,29687,95166,90924,93059,"BELLARY",276,290,290,295,296,306,382,313,319,1.46058793956553,1.53467573360146,1.53467573360146,1.56113566004286,1.56642764533115,1.61934749821396,2.0215383801233,1.65639139523192,1.68814330696161
"59","HUBLI",560,2013,72.42608696,NA,60.47826087,50.26956522,51.66956522,57.95652174,349.3478261,"DHARWAD",0.631578947,0,0.959064327,7309.356725,7218.637427,2494.736842,2398.245614,7.157894737,0.953216374,0.964912281,0.935672515,0.713450292,1.801169591,4.619883041,0.923976608,6.403508772,0,0,0.713450292,0,29199,142807,17714,92170,72141,18126,"DHARWAD",333,355,148,152,156,160,203,165,171,2.33181846828237,2.48587254126198,1.03636376368105,1.06437359513189,1.09238342658273,1.12039325803357,1.42149894613009,1.15540554734712,1.19742029452338
"60","HUKKERI",569,2013,83.68831169,NA,64.14285714,53.88311688,58.90909091,66.38961039,384.7142857,"BELGAUM CHIKKODI",0.854599407,0,1.210682493,9840.121662,7306.78635,2051.362018,1849.433234,6.074183976,1,0.893175074,0.973293769,0.685459941,2.756676558,2.928783383,1.183976261,5.623145401,0.252225519,0.020771513,0.84272997,0,72512,341645,45857,206496,166286,95584,"BELGAUM CHIKKODI",285,293,284,320,326,329,397,338,337,0.834199241903145,0.857615360974111,0.831272227019274,0.936644762838619,0.954206852141843,0.962987896793455,1.16202490889666,0.989331030748291,0.986404015864421
"61","HUMNABAD",578,2013,65.63789474,NA,55.41684211,41.19684211,43.05789474,50.13894737,301.1894737,"BIDAR",0.784946237,0,0.005376344,6938.172043,6699.077957,1122.311828,1119.623656,6.588709677,1,0.857526882,0.803763441,0.559139785,2.629032258,2.827956989,0.5,5.241935484,0,0,0.669354839,0,48521,262581,36331,148276,111903,119232,"BIDAR",236,272,274,277,313,329,447,360,372,0.898770284217061,1.03587083604678,1.04348753337066,1.05491257935647,1.19201313118619,1.25294670977717,1.7023318518857,1.37100551829721,1.41670570224045
"62","HUNAGUND",587,2013,74.54285714,NA,54.92857143,51.32857143,48.97142857,63.11428571,345.9285714,"BAGALKOT",0.798013245,0,1.135761589,8628.536424,5183.546358,1249.536424,1018.062914,6.135761589,1,0.986754967,0.986754967,0.67218543,3.198675497,2.466887417,0.61589404,5.645695364,0,0,0.854304636,0,44681,240219,34356,137960,109568,55523,"BAGALKOT",264,271,283,281,293,291,364,304,302,1.09899716508686,1.12813724143386,1.17809165802872,1.16976592192957,1.21972033852443,1.21139460242529,1.515283970044,1.26551188706972,1.25718615097057
"63","HUNSUR",596,2013,77.03571429,NA,53.71428571,45.125,45.10714286,57.75,326.9821429,"MYSORE",0.897959184,2.912536443,4.119533528,7745.80758,7361.367347,1578.889213,1479.341108,4.61516035,1,0.959183673,0.982507289,0.518950437,2.043731778,2.128279883,1.116618076,4.055393586,0.008746356,0.002915452,0.874635569,0,53791,232098,25563,132101,122515,87006,"MYSORE",312,326,334,336,335,339,401,340,343,1.34425975234599,1.40457910020767,1.43904729898577,1.4476643486803,1.44335582383304,1.46058992322209,1.72771846375238,1.46489844806935,1.47782402261114
"64","INDI",605,2013,62.2745098,NA,47.88235294,41.84313725,39.43137255,52.70588235,287.5490196,"BIJAPUR",0.854341737,0,1.072829132,6718.487395,6308.285714,1590.196078,1545.658263,4.733893557,0.977591036,0.955182073,0.927170868,0.767507003,2.913165266,1.366946779,1.170868347,4.196078431,3.862745098,0.019607843,0.826330532,0,71490,382952,57965,204059,170788,81811,"BIJAPUR",424,435,316,320,331,352,397,359,357,1.10718836825503,1.13591259478995,0.82516868954856,0.835613862833984,0.864338089368903,0.919175249117383,1.03668344857841,0.937454302366876,0.932231715724164
"65","JAMAKHANDI",614,2013,78.16049383,NA,59.74074074,45.67901235,47.66666667,56.7654321,338.6296296,"BAGALKOT",0.655581948,0,1.194774347,12517.57482,9734.850356,1974.695962,1855.527316,6.228028504,1,0.980997625,0.976247031,0.714964371,3.199524941,2.477434679,0.660332542,5.619952494,0.009501188,0.004750594,0.743467933,0,55639,298146,45338,160026,125318,56770,"BAGALKOT",306,354,363,373,390,403,482,415,421,1.0263427984947,1.18733774727818,1.21752430017508,1.25106491450497,1.30808395886579,1.35168675749465,1.6166576107008,1.39193549469052,1.41205986328846
"66","JEWARGI",623,2013,68.24590164,NA,54.0147541,43.29508197,45.19180328,58.33442623,315.8852459,"GULBARGA",0.847560976,0,1.62804878,7318.268293,5570.347561,1863.518293,1644.536585,5.99695122,1,0.902439024,0.917682927,0.600609756,3.082317073,1.853658537,1.591463415,4.743902439,0.152439024,0.00304878,0.756097561,1,46991,271217,43750,128396,126700,75476,"GULBARGA",222,236,247,264,287,294,362,329,328,0.818532761589428,0.870151944752726,0.910709874381031,0.97339031107932,1.05819325484759,1.08400284642924,1.3347245932224,1.21305080433749,1.20936371982582
"67","JOIDA",627,2013,87.52941176,NA,73.94117647,56.17647059,57.58823529,64.05882353,402.8823529,"UTTARA KANNADA SIRSI",0.988826816,0,0.916201117,6173.916201,4812.446927,858.0670391,815.2681564,2.994413408,1,0.960893855,0.994413408,0.368715084,0.865921788,1.25698324,0.407821229,2.117318436,0,0,0.972067039,0,11648,52012,6843,34344,21704,4032,"UTTARA KANNADA SIRSI",173,175,171,171,178,168,193,179,179,3.32615550257633,3.364608167346,3.28770283780666,3.28770283780666,3.4222871645005,3.23002384065216,3.71068215027301,3.44151349688533,3.44151349688533
"68","K.R.NAGARA",636,2013,76.86153846,NA,51.47692308,44.83076923,42.84615385,52.92307692,314.2,"MYSORE",0.873605948,0,0.940520446,10462.00743,8411.888476,2359.587361,2156.98513,5.197026022,0.996282528,0.977695167,0.992565056,0.591078067,2.576208178,2.100371747,1.037174721,4.657992565,0,0,0.884758364,0,51947,216852,20586,129542,113024,47810,"MYSORE",260,264,265,269,269,275,336,272,269,1.19897441573054,1.21742017597255,1.22203161603305,1.24047737627506,1.24047737627506,1.26814601663808,1.5494438603287,1.25431169645657,1.24047737627506
"69","KADUR",645,2013,84.21052632,NA,61.87719298,51.64912281,52.33333333,64.87719298,370.1403509,"CHIKKAMANGALORE",0.961937716,0,1.193771626,6820.470588,5433.200692,1071.944637,1047.522491,4.110726644,0.989619377,1.034602076,4.557093426,0.802768166,2.169550173,1.823529412,0.878892734,3.906574394,0,0,0.892733564,0,56125,234794,21251,158567,136895,55772,"CHIKKAMANGALORE",449,441,298,283,275,280,342,286,289,1.91231462473487,1.87824220380419,1.26919767966813,1.20531189042309,1.17123946949241,1.19253473257409,1.45659599478692,1.2180890482721,1.23086620612111
"70","KALGHATAGI",654,2013,83,NA,60.02857143,44.91428571,51.17142857,61.11428571,347.5428571,"DHARWAD",0.857142857,0,0.857142857,8677.142857,8302.914286,2339.285714,2207.142857,6.55,0.971428571,1,0.971428571,0.678571429,2.257142857,2.842857143,0.257142857,5.057142857,0,0,0.921428571,0,27965,137742,18912,80237,73571,25071,"DHARWAD",123,129,132,135,138,137,173,139,140,0.892973820621161,0.936533519188047,0.95831336847149,0.980093217754933,1.00187306703838,0.994613117277228,1.25597130867854,1.00913301679952,1.01639296656067
"71","KANAKAPURA",663,2013,78.74683544,NA,56.5443038,51.17721519,49.46835443,62.07594937,346.8734177,"RAMANAGARA",0.925636008,0,0.279843444,6529.765166,5828.150685,1050.289628,1063.563601,3.684931507,0.998043053,1.015655577,1.029354207,0.493150685,1.440313112,1.847358121,0.667318982,3.162426614,0.001956947,0.001956947,0.898238748,1,72748,296863,28578,165925,154633,68000,"RAMANAGARA",495,497,505,507,505,515,569,506,511,1.66743582056369,1.67417293499021,1.70112139269629,1.70785850712281,1.70112139269629,1.73480696482889,1.91670905434493,1.70448994990955,1.72133273597585
"72","KARKALA",672,2013,86.83018868,NA,64.52830189,49.26415094,51.03773585,54.83018868,361.6603774,"UDUPI",0.904109589,0,0.598173516,9841.09589,8239.123288,1583.972603,1471.643836,5.442922374,1,0.99086758,0.98630137,0.794520548,1.155251142,3.00456621,0.191780822,4.155251142,0.02739726,0.00456621,0.876712329,0,41881,190291,16809,148873,94774,29645,"UDUPI",209,210,215,217,218,219,274,222,219,1.09831783951947,1.10357294879947,1.12984849519946,1.14035871375945,1.14561382303945,1.15086893231945,1.43989994271931,1.16663426015944,1.15086893231945
"73","KARWAR",681,2013,73.34883721,NA,63.79069767,49.72093023,50.90697674,62.1627907,351.6744186,"UTTARA KANNADA",0.698492462,0,0.793969849,7103.015075,6005.623116,1262.316583,1210.974874,4.43718593,1,0.994974874,0.974874372,0.567839196,0.904522613,3.40201005,1.994974874,4.110552764,4.954773869,0.060301508,0.869346734,0,23961,91458,8825,72379,35112,4120,"UTTARA KANNADA",191,195,191,190,190,196,231,197,199,2.08839029937239,2.13212622187233,2.08839029937239,2.0774563187474,2.0774563187474,2.14306020249732,2.52574952437184,2.15399418312231,2.17586214437228
"74","KHANAPUR",690,2013,80.54716981,NA,49.54716981,47.88679245,51.0754717,59.77358491,337.2264151,"BELGAUM",0.95640327,0,0.534059946,7790.463215,6814.681199,1811.049046,2007.098093,4.735694823,1,1,1,0.656675749,2.493188011,1.803814714,0.171662125,4.223433243,0,0,0.9373297,0,51791,238780,28439,156774,112017,29412,"BELGAUM",337,341,347,355,359,364,417,369,367,1.41134098333194,1.42809280509255,1.45322053773348,1.48672418125471,1.50347600301533,1.5244157802161,1.74637741854427,1.54535555741687,1.53697964653656
"75","KOLAR",699,2013,76.54878049,NA,57.90243902,49.2804878,51.08536585,61.91463415,351.1585366,"KOLAR",0.7875,4.78125,1.03125,6600,6600,0,0,5.272916667,0.997916667,0.9875,0.991666667,0.60625,1.735416667,3.464583333,0.204166667,5.145833333,0,0,0.820833333,1,52630,246948,26712,157433,122981,87769,"KOLAR",444,470,480,481,480,482,533,477,480,1.7979493658584,1.90323468908434,1.94372904417124,1.94777847967993,1.94372904417124,1.95182791518862,2.15834912613182,1.93158073764517,1.94372904417124
"76","KOLLEGAL",708,2013,78.02857143,NA,61.62857143,48.88571429,49.62857143,60.68571429,353.6,"CHAMARAJANAGARA",0.735294118,0,0.838235294,8202.205882,7399.669118,1852.941176,1816.176471,5.860294118,1,0.941176471,0.985294118,0.632352941,1.558823529,3.904411765,1.301470588,5.279411765,0,0,0.830882353,0,68719,289638,30536,154474,146099,116352,"CHAMARAJANAGARA",514,431,122,130,132,135,171,137,136,1.77462901967283,1.48806441143773,0.421215448249194,0.448836133380288,0.455741304663062,0.466099061587223,0.590392144677149,0.473004232869996,0.469551647228609
"77","KOPPA",717,2013,90.77777778,NA,66.03703704,49.11111111,50.7037037,61.7037037,370.7407407,"CHIKKAMANGALORE",0.953333333,0,0.78,7852.52,5907.413333,1694.986667,1332.773333,4.653333333,0.993333333,1.033333333,1.033333333,0.82,1.466666667,2.146666667,1.086666667,3.52,0,0,0.886666667,0,19965,79889,6863,60292,38824,21617,"CHIKKAMANGALORE",156,157,157,152,148,149,176,150,150,1.95270938427068,1.96522675211856,1.96522675211856,1.90263991287912,1.85257044148756,1.86508780933545,2.20305674122845,1.87760517718334,1.87760517718334
"78","KOPPAL",726,2013,71.61904762,NA,57.63492063,45.82539683,45.96825397,53.87301587,323.5079365,"KOPPAL",0.825301205,6.018072289,7.057228916,12532.20783,8620.807229,1566.728916,1487.993976,6.063253012,0.993975904,0.912650602,0.936746988,0.743975904,3.307228916,3.108433735,2.719879518,6.147590361,0.006024096,0.006024096,0.71686747,0,59091,307083,44882,179339,147022,92850,"KOPPAL",257,260,271,285,295,300,358,328,332,0.836907285652413,0.846676631399328,0.882497565804685,0.928087845956956,0.960652331780007,0.976934574691533,1.16580859246523,1.06811513499608,1.0811409293253
"79","KORATAGERE",735,2013,82.625,NA,54.85,53.85,54.225,61.35,358.975,"TUMKUR MADHUGIRI",0.947916667,0,0.538194444,8048.611111,7971.170139,1296.270833,1289.326389,3.84375,1,0.982638889,1,0.427083333,1.607638889,1.708333333,0.659722222,3.295138889,0,0,0.944444444,0,36874,152326,15647,96495,89208,51938,"TUMKUR MADHUGIRI",273,279,283,284,285,288,327,288,288,1.79220881530402,1.83159802003598,1.85785748985728,1.86442235731261,1.87098722476793,1.89068182713391,2.14671165789163,1.89068182713391,1.89068182713391
"80","KRISHNARAJA PET",744,2013,84.61111111,NA,56.25925926,51.68518519,53.25925926,60.88888889,360.0555556,"MANDYA",0.939632546,0,0.446194226,7631.766404,6885.595801,1266.031496,1179.790026,3.968503937,1,1,1,0.595800525,2.091863517,1.13648294,0.317585302,3.204724409,0.007874016,0.005249344,0.905511811,0,54766,234533,22071,146011,120060,35311,"MANDYA",381,382,378,386,381,384,420,384,381,1.62450486711891,1.62876865942106,1.61171349021246,1.64582382862966,1.62450486711891,1.63729624402536,1.79079276690274,1.63729624402536,1.62450486711891
"81","KUDLIGI",753,2013,72.671875,NA,54.03125,51.515625,52.46875,62.390625,343.265625,"BELLARY",0.795918367,0,1.204081633,9873.959184,8551.358601,2105.268222,2169.099125,5.274052478,1,0.985422741,0.976676385,0.416909621,3.326530612,1.871720117,1.918367347,4.962099125,0.026239067,0.026239067,0.84548105,0,48646,255932,33774,148456,133249,135011,"BELLARY",305,315,324,326,330,338,402,344,343,1.19172280136911,1.23079568010253,1.2659612709626,1.27377584670928,1.28940499820265,1.32066330118938,1.57072972508323,1.34410702842943,1.34019974055609
"82","KUMTA",762,2013,84.70588235,NA,63.47058824,49.26470588,49.61764706,61,361.1176471,"UTTARA KANNADA",0.894273128,0,1.030837004,8455.947137,8838.806167,2041.409692,2034.801762,4.59030837,0.995594714,0.995594714,0.995594714,0.50660793,1.255506608,2.929515419,1.511013216,4.162995595,2.709251101,0.392070485,0.960352423,0,28325,125014,11149,97286,52902,7919,"UTTARA KANNADA",225,228,228,232,232,227,258,229,227,1.79979842257667,1.82379573487769,1.82379573487769,1.85579215127906,1.85579215127906,1.81579663077735,2.06376885788792,1.83179483897803,1.81579663077735
"83","KUNDAGOL",771,2013,81.60606061,NA,56.09090909,45.63636364,51.3030303,58.93939394,341.6969697,"DHARWAD",0.881889764,0,1.181102362,8406.566929,6775.716535,2795.275591,2051.181102,6.755905512,0.952755906,0.94488189,0.937007874,0.62992126,3.803149606,2.68503937,1.385826772,6.377952756,0.31496063,0.086614173,0.858267717,0,29950,146842,16824,96449,74079,25132,"DHARWAD",112,114,114,118,123,121,150,122,127,0.762724561092875,0.776344642540962,0.776344642540962,0.803584805437137,0.837635009057354,0.824014927609267,1.02150610860653,0.830824968333311,0.864875171953528
"84","KUNIGAL",780,2013,83.86153846,NA,56.44615385,52.69230769,52.64615385,66.12307692,364.0923077,"TUMKUR",0.92688172,0,0.716129032,6981.290323,6429.87957,1001.075269,969.8924731,3.475268817,1,0.984946237,0.995698925,0.367741935,1.243010753,1.389247312,0.404301075,2.617204301,0.049462366,0.015053763,0.939784946,0,47648,191628,17624,114644,107630,29579,"TUMKUR",471,468,471,465,465,463,521,467,465,2.45788715636546,2.44223182415931,2.45788715636546,2.42657649195316,2.42657649195316,2.41613960381573,2.71880935980128,2.43701338009059,2.42657649195316
"85","KUSTAGI",789,2013,78.49019608,NA,57.54901961,47.11764706,48.90196078,60.92156863,345.1176471,"KOPPAL",0.897058824,0,0.599264706,7181.617647,6329.139706,1878.849265,1788.775735,5.742647059,1,0.904411765,0.963235294,0.658088235,3.547794118,2.202205882,1.397058824,5.724264706,0.025735294,0.003676471,0.834558824,0,46533,259914,40947,143070,125168,77667,"KOPPAL",230,228,238,243,246,251,308,261,272,0.884908084981956,0.877213232069069,0.915687496633502,0.934924628915718,0.946466908285048,0.965704040567265,1.18500734858453,1.0041783051317,1.04649999615257
