,Block_Name,Year,Marks1,Marks2,Marks3,Marks4,Marks5,Marks6,Total,Dist_Name,Rural_Urban,No_of_Working_Days,No_of_Acad_Inspection,School_Dev_Grant_Recd,School_Dev_Grant_Expnd,TLM_Grant_Recd,TLM_Grant_Expnd,Tot_Clrooms,Toilet_Girls,Electricity,Library,PlayGround,Male_Tch,Female_Tch,Graduate_Teachers,Tch_with_Prof_Qual,Days_involved_in_non_tch_assgn,Teachers_involved_in_non_tch_assgn,Public,Split
316,DEVANAHALLI,2007,80.96850198,50.65187532,59.41216029,46.29996718,60.95741737,64.10742374,362.3973459,BANGALORE RURAL,0.9375,216.7460938,0.4140625,2627.757813,1074.054688,1344.71875,1026.921875,4.36328125,1,0.91015625,0.96875,0.4765625,1.67578125,1.70703125,0.63671875,3.3828125,0.08984375,0.0078125,0.859375,1
317,DEVANAHALLI,2008,73.28282372,47.6433932,50.97637501,43.87062002,48.28554085,57.59755507,321.6563079,BANGALORE RURAL,0.969465649,217.2824427,0.488549618,3936.09542,2431.290076,1678.572519,1535.709924,4.835877863,1,0.950381679,0.290076336,0.5,1.870229008,2.450381679,1.534351145,3.820610687,9.110687023,0.786259542,0.839694656,1
318,DEVANAHALLI,2009,87.68888889,50.37777778,53.13333333,43.8,51.95555556,60.44444444,347.4222222,BANGALORE RURAL,0.884758364,226.2862454,0.394052045,6306.799257,5499.680297,1407.011152,1139.855019,4.933085502,0.788104089,0.94795539,0.80669145,0.546468401,1.899628253,9.936802974,9.011152416,11.44609665,10.76951673,0.784386617,0.828996283,1
319,DEVANAHALLI,2010,82.5,55.10416667,60.70833333,55.6875,55.25,61.625,370.8541667,BANGALORE RURAL,0.818867925,0,0.4,6395.456604,9301.879245,1737.4,1714.766038,5.00754717,0.811320755,0.973584906,1.313207547,0.532075472,1.924528302,2.630188679,0.249056604,0.603773585,14.32830189,0.962264151,0.830188679,1
320,DEVANAHALLI,2011,76.77083333,51.54166667,54.29166667,50.27083333,42.25,54.72916667,330.0833333,BANGALORE RURAL,0.790163934,0,0.462295082,7027.652459,6295.570492,1195.685246,1179.698361,4.914754098,0.970491803,0.973770492,0.983606557,0.590163934,2.380327869,2.740983607,2.337704918,4.868852459,10.18032787,29210310512,0.796721311,1
321,DEVANAHALLI,2012,80.63461538,52.40384615,52.28846154,49.23076923,50.73076923,57.23076923,342.5192308,BANGALORE RURAL,0.821167883,0,0.474452555,6923.507299,5464.390511,1487.310219,1318.507299,5.003649635,1,0.98540146,0.989051095,0.565693431,1.95620438,2.653284672,0.405109489,4.364963504,0.00729927,0.003649635,0.802919708,1
322,DEVANAHALLI,2013,81.11111111,NA,59.40740741,45.31481481,46.74074074,54.81481481,346.1666667,BANGALORE RURAL,0.815884477,0,0.541516245,6899.097473,5668.844765,1559.927798,1307.220217,4.805054152,1,0.989169675,0.985559567,0.57400722,1.945848375,2.729241877,1.855595668,4.433212996,0,0,0.794223827,1
323,DHARWAD,2005,67.27430966,42.25452798,58.1721541,41.9098594,49.77538021,57.85291261,317.239144,DHARWAD,0.648829431,78.80267559,0.866220736,2113.692308,1611.438127,3964.762542,3171.093645,5.287625418,1,0.906354515,0.779264214,0.846153846,1.762541806,4.297658863,22.28762542,5.571906355,0,0,0.819397993,0
324,DHARWAD,2006,74.29059834,38.56649137,51.44887012,43.91879122,52.85167918,61.38845599,322.4981348,DHARWAD,0.529032258,213.7129032,0.735483871,11231.35484,9672.670968,6988.767742,6198.493548,6.6,1,0.803225806,0.732258065,0.725806452,2.225806452,4.912903226,3.348387097,7.138709677,1.461290323,0.164516129,0.819354839,0
325,DHARWAD,2007,77.04668205,41.46053135,51.94722286,37.00621318,55.36643315,58.14455726,320.9716399,DHARWAD,0.857142857,219.0935961,0.561576355,3209.359606,1683.034483,2506.778325,2033.871921,6.704433498,1,0.990147783,0.709359606,0.798029557,2.083743842,3.75862069,2.45320197,5.81773399,0.477832512,0.049261084,0.921182266,0
326,DHARWAD,2008,70.28694526,38.67928493,50.30517607,42.25402486,49.74991119,53.93950373,305.214846,DHARWAD,0.843902439,224.297561,0.395121951,4295.64878,3531.282927,2653.292683,2445.429268,6.6,1,0.965853659,0.575609756,0.726829268,1.902439024,3.707317073,2.531707317,5.551219512,8.151219512,1.565853659,0.931707317,0
327,DHARWAD,2009,69.0625,35.59375,45.75,33.84375,40.65625,47.375,272.4375,DHARWAD,0.835680751,232.5164319,5.300469484,9899.835681,7995.220657,2707.741784,2515.86385,6.85915493,0.708920188,0.985915493,0.807511737,0.671361502,1.971830986,3.647887324,2.563380282,5.577464789,6.136150235,1.201877934,0.915492958,0
328,DHARWAD,2010,73.96969697,40.93939394,50.72727273,45.21212121,50.51515152,52.09090909,313.5151515,DHARWAD,0.927835052,0,1.077319588,7975.773196,9240.458763,2494.118557,2403.685567,7.448453608,0.860824742,0.989690722,0.896907216,0.716494845,2.108247423,3.706185567,0.097938144,0.113402062,6.587628866,1.386597938,0.907216495,0
329,DHARWAD,2011,72.18181818,43.78787879,52.90909091,48.39393939,47.81818182,60.36363636,325.4545455,DHARWAD,0.925438596,0,0.951754386,8785.460526,8334.166667,2326.754386,2255.964912,6.736842105,0.921052632,0.978070175,0.969298246,0.771929825,6.74122807,8.057017544,7.456140351,10.41666667,16.44298246,29090106862,0.894736842,0
330,DHARWAD,2012,72.44444444,43.47222222,53.02777778,46.38888889,49,57.36111111,321.8611111,DHARWAD,0.918367347,0,0.928571429,8826.709184,6909.183673,2500,2150.510204,6.913265306,0.974489796,0.994897959,0.984693878,0.744897959,2.163265306,3.841836735,0.852040816,6.005102041,0.418367347,0.102040816,0.892857143,0
331,DHARWAD,2013,77.69444444,NA,57,47.5,53.27777778,63.30555556,347.9444444,DHARWAD,0.914572864,0,1.145728643,7852.537688,6415.040201,2713.819095,2161.055276,7.135678392,0.969849246,0.974874372,0.974874372,0.743718593,2.105527638,3.748743719,1.442211055,5.854271357,0.110552764,0.020100503,0.869346734,0
332,DODDABALLAPURA,2005,76.00559202,39.86258025,55.43930107,39.80149854,44.70507972,55.10467752,310.9187291,BANGALORE RURAL,0.875609756,91.74634146,0.290243902,2540.856098,751.5804878,4177.926829,1154.056098,3.170731707,1,0.717073171,0.880487805,0.402439024,1.995121951,1.468292683,17.56829268,3.207317073,0,0,0.931707317,1
333,DODDABALLAPURA,2006,73.74805442,43.08821162,49.09570292,45.23219908,48.48666521,58.62425942,318.3873031,BANGALORE RURAL,0.8675,219.535,0.7125,2944.47,1241.4525,1615.335,1226.375,3.8525,1,0.9125,0.9775,0.5125,2.01,1.43,0.6275,3.44,4.95,0.5175,0.9175,1
334,DODDABALLAPURA,2007,82.187601,47.00588256,57.28955727,41.86168226,57.34481055,60.53096855,346.2205022,BANGALORE RURAL,0.879807692,225.8221154,0.478365385,2758.228365,1263.310096,1438.298077,1250.817308,3.836538462,1,0.918269231,0.96875,0.509615385,2.036057692,1.427884615,0.536057692,3.463942308,0,0,0.908653846,1
335,DODDABALLAPURA,2008,75.74728839,45.76856392,51.7580489,43.75854441,49.3941152,60.22109205,326.6476529,BANGALORE RURAL,0.884520885,215.2776413,0.447174447,3495.936118,3251.513514,1870.906634,1810.77887,3.982800983,1,0.936117936,0.530712531,0.42014742,2.078624079,1.707616708,0.845208845,3.673218673,5.886977887,0.800982801,0.914004914,1
336,DODDABALLAPURA,2009,82.72727273,47.34090909,49.65909091,41.11363636,49.65909091,55.15909091,325.7272727,BANGALORE RURAL,0.867647059,226.6029412,0.536764706,6322.796569,5823.64951,1428.132353,1328.70098,3.848039216,0.718137255,0.928921569,0.916666667,0.43627451,1.943627451,9.022058824,8.06127451,10.89215686,2.281862745,0.183823529,0.904411765,1
337,DODDABALLAPURA,2010,83.18604651,53.18604651,57.30232558,54.44186047,56.3255814,60.86046512,365.3023256,BANGALORE RURAL,0.864197531,0,0.508641975,6513.032099,6400.032099,1251.901235,1236.706173,4.10617284,0.782716049,0.967901235,1.219753086,0.449382716,2.130864198,1.972839506,0.30617284,0.219753086,12.22962963,1.133333333,0.901234568,1
338,DODDABALLAPURA,2011,76.4375,51.39583333,53.22916667,50.85416667,43.70833333,56.1875,331.6875,BANGALORE RURAL,0.851111111,0,0.575555556,7174.048889,7025.393333,1402.493333,1379.386667,4.313333333,0.993333333,0.984444444,0.986666667,0.484444444,11.34444444,11.04666667,10.52888889,13.34222222,24.73555556,29210214687,0.875555556,1
339,DODDABALLAPURA,2012,78.91836735,52.26530612,48.46938776,49,49.14285714,57.06122449,334.7755102,BANGALORE RURAL,0.911421911,0,0.808857809,6491.864802,5927.226107,1280.074592,1280.428904,4.461538462,0.993006993,1.135198135,0.976689977,0.638694639,2.146853147,2.195804196,0.575757576,4.074592075,0.212121212,0.037296037,0.855477855,1
340,DODDABALLAPURA,2013,85.69387755,NA,61.55102041,48.97959184,50.73469388,57.95918367,364.9795918,BANGALORE RURAL,0.856807512,0,1.901408451,6385.373239,5895.924883,1290.422535,1276.338028,4.497652582,1,0.985915493,0.985915493,0.504694836,2.213615023,2.29342723,1.542253521,4.164319249,0.647887324,0.117370892,0.861502347,1
341,GANGAVATHI,2005,69.22612843,40.27984013,55.25079379,38.80620778,43.18302904,50.84701039,297.5930096,KOPPAL,0.960212202,84.72679045,0.610079576,1711.400531,1283.278515,4230.132626,3094.458886,3.517241379,1,0.785145889,0.893899204,0.877984085,2.702917772,1.835543767,27.85676393,4.029177719,0,0,0.769230769,0
342,GANGAVATHI,2006,70.75249781,43.36404228,51.58482178,43.387657,47.27544383,56.27744374,312.7904382,KOPPAL,0.77638191,215.1507538,4.708542714,2049.748744,1633.070352,1189.19598,1074.057789,4.293969849,1,0.595477387,0.64321608,0.663316583,2.515075377,1.688442211,2.763819095,4.203517588,0,0,0.773869347,0
343,GANGAVATHI,2007,67.56148506,42.09750947,50.40369206,33.51738585,45.07590102,48.36342293,287.0193964,KOPPAL,0.789099526,220.0331754,0.962085308,2161.14218,1645.097156,1158.187204,1051.315166,4.71563981,1,0.720379147,0.668246445,0.63507109,2.637440758,2.180094787,1.393364929,4.817535545,1.526066351,0.168246445,0.767772512,0
344,GANGAVATHI,2008,71.48689469,42.43866789,50.77525116,44.98463389,51.78808277,56.12761431,317.6011447,KOPPAL,0.799043062,224.8588517,0.964114833,13688.17703,13078.7799,1207.404306,1148.791866,4.633971292,1,0.885167464,0.33492823,0.657894737,2.681818182,2.440191388,1.748803828,4.669856459,15.49282297,1.119617225,0.775119617,0
345,GANGAVATHI,2009,65.40277778,35.375,42.33333333,38.26388889,41.09722222,44.06944444,266.5694444,KOPPAL,0.801435407,227.7966507,0.959330144,8917.973684,7832.205742,1947.368421,672.2488038,5.241626794,0.586124402,0.921052632,0.708133971,0.720095694,2.693779904,14.32057416,13.69617225,16.61722488,1.803827751,0.098086124,0.779904306,0
346,GANGAVATHI,2010,69.58108108,46.82432432,53.75675676,54.04054054,51.86486486,51.25675676,327.3648649,KOPPAL,0.805555556,91.89583333,0.988425926,6186.342593,6417.009259,1113.69213,1103.375,5.673611111,0.766203704,0.893518519,0.99537037,0.657407407,2.821759259,2.631944444,0.185185185,0.490740741,8.976851852,0.708333333,0.759259259,0
347,GANGAVATHI,2011,68.83116883,45.28571429,54.76623377,50.62337662,44.88311688,56,320.3766234,KOPPAL,0.796511628,0,0.781007752,10076.48062,8489.525194,2034.707364,2066.063953,5.505813953,0.885658915,0.968992248,0.957364341,0.689922481,18.6744186,18.06395349,17.78682171,21.11821705,22.1744186,29070210663,0.726744186,0
348,GANGAVATHI,2012,72.17073171,50,57.54878049,51.79268293,48.85365854,57.63414634,338.0609756,KOPPAL,0.796573876,6.417558887,7.092077088,9073.130621,8373.349036,1768.721627,1764.438972,5.661670236,0.892933619,0.970021413,0.965738758,0.674518201,2.940042827,2.561027837,0.501070664,5.364025696,0.203426124,0.025695931,0.710920771,0
349,GANGAVATHI,2013,73.18072289,NA,56.44578313,47.27710843,43.92771084,54.59036145,325.2168675,KOPPAL,0.800847458,4.233050847,4.836864407,6024.349576,5814.307203,1398.40678,1347.559322,5.930084746,0.995762712,0.966101695,0.963983051,0.656779661,2.963983051,2.743644068,2.144067797,5.56779661,0,0,0.703389831,0
350,GOKAK,2005,80.50940959,54.5684241,73.77385709,57.9651432,64.82667873,70.42529812,402.0688108,BELGAUM CHIKKODI,0.869976359,32.41843972,0.401891253,1113.947991,801.463357,1401.182033,1275.052009,1.921985816,1,0.399527187,0.687943262,0.791962175,2.959810875,2.153664303,18.22695035,4.808510638,0,0,0.817966903,0
351,GOKAK,2006,81.28933237,52.82588991,65.69134205,60.39996379,69.39221921,76.9548246,406.5535719,BELGAUM CHIKKODI,0.869565217,228.3195652,1.186956522,2032.317391,1722.393478,1597.826087,1525.434783,5.576086957,1,0.443478261,0.743478261,0.815217391,2.77826087,2.010869565,1.515217391,4.789130435,0.065217391,0.002173913,0.784782609,0
352,GOKAK,2007,89.82913493,54.16262747,65.73570457,55.26080153,69.92085145,71.12280759,406.0319275,BELGAUM CHIKKODI,0.80952381,226.0529101,1.243386243,1851.238095,1463.253968,637.5026455,424.5132275,6.306878307,1,0.465608466,0.740740741,0.714285714,2.825396825,2.354497354,1.677248677,5.17989418,0,0,0.783068783,0
353,GOKAK,2008,78.58225106,44.47602325,55.42094635,54.29266041,61.49259194,64.82609864,359.0905716,BELGAUM CHIKKODI,0.778894472,228.0502513,1.050251256,2680.60804,2540.005025,1456.628141,1407.768844,6.211055276,1,0.72361809,0.653266332,0.733668342,2.507537688,2.693467337,1.628140704,5.185929648,4.095477387,0.226130653,0.773869347,0
354,GOKAK,2009,85.9893617,42.35106383,49.84042553,45.93617021,55.46808511,61.60638298,344.4042553,BELGAUM CHIKKODI,0.731818182,231.0818182,1.718181818,11605.79091,8154.481818,2811.359091,2264.595455,6.259090909,0.645454545,0.772727273,0.804545455,0.772727273,2.663636364,16.48636364,15.71363636,19.10454545,2.754545455,0.136363636,0.731818182,0
355,GOKAK,2010,81.33673469,53.84693878,65.51020408,59.57142857,59.55102041,66.37755102,389.1836735,BELGAUM CHIKKODI,0.724770642,0,1.472477064,11044.22477,10895.44037,1411.66055,1335.802752,6.486238532,0.756880734,0.802752294,0.816513761,0.73853211,2.793577982,3.027522936,0.229357798,0.160550459,3.582568807,0.431192661,0.756880734,0
356,GOKAK,2011,76.25,50.95192308,58.51923077,51.31730769,55.32692308,68.93269231,364.1538462,BELGAUM CHIKKODI,0.703846154,0,1.657692308,11593.01923,8963.884615,2901.5,2585.284615,6.246153846,1,0.815384615,0.953846154,0.776923077,3.173076923,2.938461538,2.923076923,6.088461538,0.592307692,29300605382,0.738461538,0
357,GOKAK,2012,81.53703704,58.25925926,62.07407407,60.11111111,57.94444444,71,393.7777778,BELGAUM CHIKKODI,0.715555556,0,1.502222222,7168.977778,5916.351111,2192.711111,1805.022222,6.315555556,1,0.964444444,0.955555556,0.764444444,2.617777778,2.995555556,0.342222222,5.568888889,0,0,0.751111111,0
358,GOKAK,2013,82.89380531,NA,69.14159292,61.84955752,60.7699115,73.40707965,416.6814159,BELGAUM CHIKKODI,0.713656388,0,1.480176211,8198.325991,5864.22467,2164.537445,1782.334802,6.325991189,1,0.814977974,0.955947137,0.766519824,2.625550661,2.991189427,0.374449339,5.572687225,0.026431718,0.008810573,0.748898678,0
359,GOWRIBIDANUR,2005,62.64024873,35.64966661,48.96991965,34.54732381,41.49589559,47.38586426,270.6889186,CHIKKABALLAPURA,0.953168044,109.84573,0.220385675,2331.939394,1139.055096,4165.550964,1620.134986,3.922865014,1,0.506887052,0.85399449,0.415977961,2.435261708,1.476584022,14.55096419,3.515151515,3.867768595,0.228650138,0.889807163,1
360,GOWRIBIDANUR,2006,68.00355237,40.08624207,45.91849106,46.24333268,46.75168888,58.24772936,305.5603554,CHIKKABALLAPURA,0.95184136,224.7535411,0.04815864,2454.674221,1195.68272,1584.985836,975.0708215,3.974504249,1,0.487252125,0.900849858,0.407932011,2.47592068,1.583569405,0.824362606,4.059490085,0.084985836,0.002832861,0.898016997,1
361,GOWRIBIDANUR,2007,68.95616189,36.08051541,48.31603058,31.04528406,43.07375551,49.36642152,276.838169,CHIKKABALLAPURA,0.95264624,227.178273,0.440111421,2450.119777,1846.181058,1562.651811,1325.966574,3.899721448,1,0.484679666,0.891364903,0.406685237,2.437325905,1.571030641,0.77994429,4.008356546,0,0,0.894150418,1
362,GOWRIBIDANUR,2008,61.9263721,35.90350069,44.03332848,38.4306472,43.66859026,48.43513899,272.3975777,CHIKKABALLAPURA,0.896067416,225.0280899,0.342696629,3099.772472,2766.261236,1802.761236,1759.474719,4.126404494,1,0.691011236,0.502808989,0.45505618,2.275280899,1.584269663,0.921348315,3.842696629,0.528089888,0.039325843,0.884831461,1
363,GOWRIBIDANUR,2009,71.15217391,36.69565217,41.93478261,32.08695652,40.36956522,44.86956522,267.3043478,CHIKKABALLAPURA,0.890449438,227.9831461,0.351123596,7388.202247,6835.050562,1584.179775,1464.797753,4.244382022,0.502808989,0.873595506,0.831460674,0.441011236,2.303370787,1.598314607,0.963483146,3.873595506,0.31741573,0.014044944,0.882022472,1
364,GOWRIBIDANUR,2010,71.93617021,43.31914894,46.82978723,45.34042553,46.59574468,38.9787234,293.0638298,CHIKKABALLAPURA,0.891364903,8.21448468,0.596100279,8075.175487,7562.557103,2221.961003,2182.584958,4.384401114,0.810584958,0.972144847,0.963788301,0.467966574,2.323119777,1.671309192,0.292479109,0.551532033,11.87743733,0.359331476,0.880222841,1
365,GOWRIBIDANUR,2011,62.12244898,36.57142857,42.59183673,41.63265306,38.2244898,52.71428571,273.7755102,CHIKKABALLAPURA,0.872289157,0.56626506,0.612048193,8056.421687,8037.077108,1385.281928,1373.233735,4.679518072,0.987951807,0.975903614,0.980722892,0.595180723,5.084337349,4.209638554,4.009638554,6.802409639,2.46746988,29290513265,0.85060241,1
366,GOWRIBIDANUR,2012,67.76,42.5,44.74,41.94,46.9,56.3,300.12,CHIKKABALLAPURA,0.884931507,0,0.62739726,6975.109589,6869.630137,1528.553425,1505.512329,4.273972603,1,0.98630137,0.980821918,0.545205479,2.210958904,1.665753425,0.383561644,3.819178082,0,0,0.876712329,1
367,GOWRIBIDANUR,2013,64.5745098,NA,46.77058824,37.82352941,41.25490196,48.84313725,278.7176471,CHIKKABALLAPURA,0.887671233,0,0.657534247,7103.876712,7024.424658,1476.663014,1456.279452,4.449315068,1,0.98630137,1,0.550684932,2.290410959,1.753424658,1.063013699,3.967123288,0,0,0.879452055,1
368,GUBBI,2005,74.41138306,39.2119335,58.41866132,43.38413731,48.46836977,57.6514813,321.5459663,TUMKUR,0.95423341,104.2105263,0.372997712,2701.372998,803.2379863,1408.924485,487.4141876,3.006864989,1,0.361556064,0.789473684,0.453089245,1.66590389,1.661327231,11.91533181,3.290617849,4.249427918,0.796338673,0.95194508,0
369,GUBBI,2006,79.18220832,37.9529706,47.51500896,44.25391483,47.69628057,56.28687044,312.9564907,TUMKUR,0.956521739,231.0228833,0.464530892,2671.624714,2109.02746,1383.066362,1174.713959,3.09382151,1,0.395881007,0.819221968,0.469107551,1.450800915,1.473684211,0.402745995,2.924485126,0,0,0.95423341,0
370,GUBBI,2007,75.82737202,38.86195629,51.44555067,35.14275547,49.31606031,51.20640171,301.8000965,TUMKUR,0.957399103,202.2017937,0.789237668,2588.452915,1628.313901,1407.876682,947.7017937,3.051569507,1,0.596412556,0.807174888,0.468609865,1.533632287,1.515695067,0.387892377,3.049327354,0,0,0.943946188,0
371,GUBBI,2008,77.43634101,39.52908798,47.17110256,42.07652499,48.23323118,57.30639192,311.7526796,TUMKUR,0.955752212,224.3761062,0.491150442,3080.278761,3076.221239,1510.909292,1471.418142,3.287610619,1,0.933628319,0.272123894,0.493362832,1.453539823,1.617256637,0.524336283,2.980088496,9.28539823,0.862831858,0.951327434,0
372,GUBBI,2009,73.68253968,41.01587302,43.47619048,37.92063492,38.87301587,44.95238095,279.8888889,TUMKUR,0.955555556,227.8133333,0.54,9264.353333,9013.04,1839.622222,1763.431111,3.353333333,0.524444444,0.964444444,0.791111111,0.488888889,1.522222222,10.47111111,9.431111111,11.90888889,2.433333333,0.328888889,0.957777778,0
373,GUBBI,2010,76.3125,42.546875,47.5,47.78125,48.15625,49.09375,311.40625,TUMKUR,0.963302752,0,0.422018349,7175.458716,7023.626147,1092.327982,1079.506881,3.229357798,0.502293578,0.972477064,0.905963303,0.506880734,1.486238532,1.55733945,0.059633028,0.029816514,7.922018349,1.949541284,0.961009174,0
374,GUBBI,2011,76.765625,43.3125,49.4578125,49.859375,46.1875,62.46875,328.03125,TUMKUR,0.957142857,0,0.526530612,8190.212245,7696.891837,1454.75102,1502.506122,3.544897959,0.995918367,0.963265306,0.991836735,0.510204082,1.993877551,1.718367347,1.302040816,3.712244898,6.030612245,29180215774,0.951020408,0
375,GUBBI,2012,76.30769231,43.72307692,48.87692308,50.13846154,47.27692308,59.04615385,325.3076923,TUMKUR,0.960556845,0,0.56612529,8829.577726,8870.081206,1363.109049,1331.786543,3.454756381,0.997679814,0.983758701,0.990719258,0.450116009,1.494199536,1.691415313,0.215777262,3.183294664,1.076566125,0.097447796,0.958236659,0
376,GUBBI,2013,84.24242424,NA,53.98484848,47.13636364,48.63636364,61.25757576,343.030303,TUMKUR,0.96037296,0,0.508158508,8453.454545,8198.181818,1289.044289,1273.892774,3.631701632,0.997668998,0.988344988,0.990675991,0.459207459,1.44988345,1.769230769,0.433566434,3.214452214,0.20979021,0.037296037,0.955710956,0
377,GUDIBANDA,2005,70.37766389,40.66648384,53.99711958,50.9094848,56.06869544,59.69563411,331.7150816,CHIKKABALLAPURA,1,123.045045,0.171171171,2445.945946,1505.405405,4004.918919,1936.900901,3.045045045,1,0.423423423,0.711711712,0.288288288,1.882882883,0.927927928,18.66666667,2.477477477,2.72972973,0.414414414,0.936936937,1
378,GUDIBANDA,2006,69.74991814,44.56534798,49.02789653,54.05842777,59.42737507,63.68673037,340.5242704,CHIKKABALLAPURA,1,212.787037,0.046296296,2273.148148,1455.703704,1106.481481,805.5555556,2.861111111,1,0.435185185,0.814814815,0.268518519,1.685185185,0.962962963,0.648148148,2.648148148,0,0,0.953703704,1
379,GUDIBANDA,2007,71.33863615,38.97793421,48.30543337,42.36928009,53.41644537,57.48063328,311.8883625,CHIKKABALLAPURA,1,222.5545455,0.445454545,2468.181818,2309.236364,1247.245455,1147.245455,3.081818182,1,0.554545455,0.836363636,0.272727273,1.636363636,1.081818182,0.5,2.718181818,0,0,0.945454545,1
380,GUDIBANDA,2008,61.01095192,36.94781585,44.72067897,49.76631677,53.11766587,58.4462015,304.0096309,CHIKKABALLAPURA,0.919642857,221.1160714,0.508928571,3535.196429,3499.482143,1263.053571,1209.482143,3.196428571,1,0.696428571,0.473214286,0.303571429,1.625,1.151785714,0.553571429,2.776785714,0.366071429,0.089285714,0.955357143,1
381,GUDIBANDA,2009,63.91666667,29.08333333,36.16666667,29.08333333,37.16666667,40.66666667,236.25,CHIKKABALLAPURA,0.913043478,223.0695652,0.382608696,6630.382609,6552.713043,2295.252174,2286.556522,3.191304348,0.252173913,0.904347826,0.817391304,0.426086957,1.6,35.90434783,35.3826087,37.50434783,0,0,0.939130435,1
382,GUDIBANDA,2010,75.33333333,42.25,48.75,50,52.66666667,54.16666667,322.9166667,CHIKKABALLAPURA,0.896551724,0,0.827586207,6256.655172,6235.103448,1034.827586,1011.327586,3.327586207,0.818965517,0.939655172,0.922413793,0.396551724,1.612068966,1.293103448,0.25862069,1.362068966,1.068965517,0.094827586,0.931034483,1
383,GUDIBANDA,2011,70.83333333,45,53.16666667,50.5,48.58333333,62.58333333,330.5833333,CHIKKABALLAPURA,0.88372093,1.744186047,0.186046512,9554.263566,9489.356589,1232.55814,1197.674419,3.527131783,0.992248062,0.984496124,1,0.441860465,55.96124031,55.60465116,55.49612403,57.31007752,54.20930233,29290606015,0.930232558,1
384,GUDIBANDA,2012,77,46.58333333,51.25,50.83333333,53.33333333,63.25,342.1666667,CHIKKABALLAPURA,0.888888889,1.923076923,0.247863248,10293.40171,4365.726496,1084.068376,945.2307692,3.427350427,1,1,1,0.418803419,1.478632479,1.136752137,0.581196581,2.538461538,0.017094017,0.008547009,0.931623932,1
385,GUDIBANDA,2013,77.53846154,NA,53.23076923,46.84615385,53.53846154,62,339.6923077,CHIKKABALLAPURA,0.890756303,1.890756303,0.882352941,6295.991597,5820.084034,1032.722689,961.4285714,3.596638655,1,1,1,0.495798319,1.579831933,1.25210084,0.991596639,2.588235294,0.680672269,0.067226891,0.915966387,1
386,GUNDULPET,2005,72.7801264,37.37037145,50.9283607,34.49367461,42.82304557,51.66207555,290.0576543,CHAMARAJANAGARA,0.926739927,98.4981685,0.289377289,5465.274725,3673.047619,4586.208791,1899.59707,4.197802198,1,0.813186813,0.853479853,0.523809524,2.084249084,0.864468864,260.1648352,2.846153846,0,0,0.912087912,0
387,GUNDULPET,2006,67.26873857,36.45174768,44.7434861,38.80396445,43.71187217,56.26652117,287.6399916,CHAMARAJANAGARA,0.895,230.405,0.35,2621.935,2011.51,1839.7,1747.2,4.14,1,0.92,0.945,0.455,2.535,1.265,0.51,3.8,0.61,0.08,0.94,0
388,GUNDULPET,2007,75.69953931,37.40518528,49.3736168,33.43531448,47.82471234,48.35237454,292.0907427,CHAMARAJANAGARA,0.894736842,217.277512,0.363636364,3716.416268,2551.119617,1757.799043,1590.669856,4.162679426,1,0.918660287,0.942583732,0.454545455,2.435406699,1.387559809,0.492822967,3.822966507,0.181818182,0.033492823,0.942583732,0
389,GUNDULPET,2008,67.476998,34.71600994,45.67178669,37.65272856,45.22480504,52.63765887,283.3799871,CHAMARAJANAGARA,0.885714286,226.6380952,0.4,5011.052381,2896.185714,1586.319048,1568.628571,4.547619048,1,0.914285714,0.133333333,0.504761905,2.585714286,1.595238095,0.961904762,4.180952381,7.014285714,0.976190476,0.938095238,0
390,GUNDULPET,2009,69.59459459,33.27027027,42.32432432,34.54054054,40.35135135,49.51351351,269.6756757,CHAMARAJANAGARA,0.901408451,227.5539906,0.450704225,11315.38498,10776.30047,1912.7277,680.3333333,4.76056338,0.629107981,0.924882629,0.863849765,0.535211268,2.455399061,1.516431925,0.953051643,3.971830986,5.845070423,0.657276995,0.929577465,0
391,GUNDULPET,2010,75.85,39.25,48.825,42.2,46.075,49.55,301.875,CHAMARAJANAGARA,0.897674419,0,0.506976744,7893.227907,7025.032558,1595.469767,1582.074419,4.511627907,0.488372093,0.944186047,0.939534884,0.474418605,2.31627907,1.613953488,0.051162791,0.111627907,2.43255814,0.427906977,0.930232558,0
392,GUNDULPET,2011,67.44186047,33.46511628,48.06976744,40.90697674,38.06976744,44.88372093,272.8372093,CHAMARAJANAGARA,0.883268482,0,0.385214008,9569.805447,8250.027237,1502.758755,1427.252918,4.610894942,1,0.914396887,0.984435798,0.556420233,6.79766537,5.579766537,5.813229572,8.490272374,4.805447471,29270209636,0.879377432,0
393,GUNDULPET,2012,71.25,41.02272727,47.04545455,42.13636364,44.59090909,49.06818182,294.9545455,CHAMARAJANAGARA,0.900943396,0,0.698113208,8401.665094,7545.735849,1678.009434,1512.707547,4.867924528,1,0.952830189,0.985849057,0.514150943,2.495283019,1.683962264,0.504716981,4.136792453,0.820754717,0.028301887,0.924528302,0
394,GUNDULPET,2013,75.63636364,NA,55.02272727,40.86363636,44.40909091,57.68181818,318.8863636,CHAMARAJANAGARA,0.896226415,0,0.891509434,8965.872642,7842.476415,1860.801887,1533.443396,5.056603774,1,0.95754717,0.995283019,0.518867925,2.33490566,1.575471698,1.183962264,3.891509434,0,0,0.919811321,0
